;COD_ESTACION;NOM_ESTACION;FECHA;HORA;SO2;CO;NO;NO2;NOx;O3;PM10;PM2.5;PM1;NH3;C6H6;C7H8;C8H10;Direc.;H.Rel.;Precip.;Pres.;R.Sol.;Ruido;Temp.;UV-B;Veloc.;Veloc.max.;As;BaA;BaP;BbFA;BjFA;BkFA;Cd;DahA;FA;HMN;H2S;IcdP;Ni;Pb;PST
12208;3099002;ORIHUELA;2023-06-26;16;;;;;;118;;;;;;;;;26;;;;;32;;;;;;;;;;;;;;;;;;
12209;3099002;ORIHUELA;2023-06-26;17;;;;;;111;;;;;;;;;25;;;;;31,9;;;;;;;;;;;;;;;;;;
12210;3099002;ORIHUELA;2023-06-26;18;;;;;;102;;;;;;;;;31;;;;;29,7;;;;;;;;;;;;;;;;;;
12211;3099002;ORIHUELA;2023-06-26;19;;;;;;89;;;;;;;;;32;;;;;27,9;;;;;;;;;;;;;;;;;;
12212;3099002;ORIHUELA;2023-06-26;20;;;;;;;;;;;;;;;54;;;;;25;;;;;;;;;;;;;;;;;;
12213;3099002;ORIHUELA;2023-06-26;21;;;;;;;;;;;;;;;55;;;;;24,5;;;;;;;;;;;;;;;;;;
12214;3099002;ORIHUELA;2023-06-26;22;;;;;;;;;;;;;;;41;;;;;26,6;;;;;;;;;;;;;;;;;;
12215;3099002;ORIHUELA;2023-06-26;23;;;;;;;;;;;;;;;52;;;;;23,9;;;;;;;;;;;;;;;;;;
12216;3099002;ORIHUELA;2023-06-27;0;;;;;;;;;;;;;;;61;;;;;22,6;;;;;;;;;;;;;;;;;;
12217;3099002;ORIHUELA;2023-06-27;1;;;;;;;;;;;;;;;73;;;;;20,8;;;;;;;;;;;;;;;;;;
12218;3099002;ORIHUELA;2023-06-27;2;;;;;;;;;;;;;;;74;;;;;20,6;;;;;;;;;;;;;;;;;;
12219;3099002;ORIHUELA;2023-06-27;3;;;;;;;;;;;;;;;78;;;;;19,9;;;;;;;;;;;;;;;;;;
12220;3099002;ORIHUELA;2023-06-27;4;;;;;;;;;;;;;;;86;;;;;18,3;;;;;;;;;;;;;;;;;;
12221;3099002;ORIHUELA;2023-06-27;5;;;;;;;;;;;;;;;88;;;;;17,8;;;;;;;;;;;;;;;;;;
12222;3099002;ORIHUELA;2023-06-27;6;;;;;;;;;;;;;;;83;;;;;19,5;;;;;;;;;;;;;;;;;;
12223;3099002;ORIHUELA;2023-06-27;7;;;;;;;;;;;;;;;67;;;;;23,1;;;;;;;;;;;;;;;;;;
12224;3099002;ORIHUELA;2023-06-27;8;;;;;;;;;;;;;;;50;;;;;26;;;;;;;;;;;;;;;;;;
12225;3099002;ORIHUELA;2023-06-27;9;;;;;;;;;;;;;;;36;;;;;28,1;;;;;;;;;;;;;;;;;;
12226;3099002;ORIHUELA;2023-06-27;10;;;;;;;;;;;;;;;28;;;;;29,9;;;;;;;;;;;;;;;;;;
12227;3099002;ORIHUELA;2023-06-27;11;;;;;;;;;;;;;;;24;;;;;31,5;;;;;;;;;;;;;;;;;;
12228;3099002;ORIHUELA;2023-06-27;12;;;;;;;;;;;;;;;22;;;;;31,9;;;;;;;;;;;;;;;;;;
12229;3099002;ORIHUELA;2023-06-27;13;;;;;;;;;;;;;;;22;;;;;31,9;;;;;;;;;;;;;;;;;;
12230;3099002;ORIHUELA;2023-06-27;14;;;;;;;;;;;;;;;24;;;;;31,4;;;;;;;;;;;;;;;;;;
12231;3099002;ORIHUELA;2023-06-27;15;;;;;;;;;;;;;;;24;;;;;31,5;;;;;;;;;;;;;;;;;;
12232;3099002;ORIHUELA;2023-06-27;16;;;;;;;;;;;;;;;25;;;;;31;;;;;;;;;;;;;;;;;;
12233;3099002;ORIHUELA;2023-06-27;17;;;;;;;;;;;;;;;35;;;;;29,7;;;;;;;;;;;;;;;;;;
12234;3099002;ORIHUELA;2023-06-27;18;;;;;;;;;;;;;;;47;;;;;28,2;;;;;;;;;;;;;;;;;;
12235;3099002;ORIHUELA;2023-06-27;19;;;;;;;;;;;;;;;57;;;;;26,4;;;;;;;;;;;;;;;;;;
12236;3099002;ORIHUELA;2023-06-27;20;;;;;;;;;;;;;;;63;;;;;24,6;;;;;;;;;;;;;;;;;;
12237;3099002;ORIHUELA;2023-06-27;21;;;;;;;;;;;;;;;77;;;;;23,2;;;;;;;;;;;;;;;;;;
12238;3099002;ORIHUELA;2023-06-27;22;;;;;;;;;;;;;;;82;;;;;22,2;;;;;;;;;;;;;;;;;;
12239;3099002;ORIHUELA;2023-06-27;23;;;;;;;;;;;;;;;85;;;;;20,9;;;;;;;;;;;;;;;;;;
12240;3099002;ORIHUELA;2023-06-28;0;;;;;;;;;;;;;;;86;;;;;20;;;;;;;;;;;;;;;;;;
12241;3099002;ORIHUELA;2023-06-28;1;;;;;;;;;;;;;;;88;;;;;19,4;;;;;;;;;;;;;;;;;;
12242;3099002;ORIHUELA;2023-06-28;2;;;;;;;;;;;;;;;90;;;;;18,9;;;;;;;;;;;;;;;;;;
12243;3099002;ORIHUELA;2023-06-28;3;;;;;;;;;;;;;;;92;;;;;18,7;;;;;;;;;;;;;;;;;;
12244;3099002;ORIHUELA;2023-06-28;4;;;;;;;;;;;;;;;92;;;;;18,5;;;;;;;;;;;;;;;;;;
12245;3099002;ORIHUELA;2023-06-28;5;;;;;;;;;;;;;;;91;;;;;18,5;;;;;;;;;;;;;;;;;;
12246;3099002;ORIHUELA;2023-06-28;6;;;;;;;;;;;;;;;89;;;;;19,4;;;;;;;;;;;;;;;;;;
12247;3099002;ORIHUELA;2023-06-28;7;;;;;;;;;;;;;;;76;;;;;22,1;;;;;;;;;;;;;;;;;;
12248;3099002;ORIHUELA;2023-06-28;8;;;;;;;;;;;;;;;60;;;;;24,7;;;;;;;;;;;;;;;;;;
12249;3099002;ORIHUELA;2023-06-28;9;;;;;;;;;;;;;;;51;;;;;26,8;;;;;;;;;;;;;;;;;;
12250;3099002;ORIHUELA;2023-06-28;10;;;;;;88;;;;;;;;;53;;;;;28,5;;;;;;;;;;;;;;;;;;
12251;3099002;ORIHUELA;2023-06-28;11;;;;;;93;;;;;;;;;46;;;;;29,5;;;;;;;;;;;;;;;;;;
12252;3099002;ORIHUELA;2023-06-28;12;;;;;;110;;;;;;;;;35;;;;;30,6;;;;;;;;;;;;;;;;;;
12253;3099002;ORIHUELA;2023-06-28;13;;;;;;112;;;;;;;;;34;;;;;30,8;;;;;;;;;;;;;;;;;;
12254;3099002;ORIHUELA;2023-06-28;14;;;;;;101;;;;;;;;;38;;;;;30,6;;;;;;;;;;;;;;;;;;
12255;3099002;ORIHUELA;2023-06-28;15;;;;;;100;;;;;;;;;42;;;;;30,3;;;;;;;;;;;;;;;;;;
12256;3099002;ORIHUELA;2023-06-28;16;;;;;;101;;;;;;;;;48;;;;;29,3;;;;;;;;;;;;;;;;;;
12257;3099002;ORIHUELA;2023-06-28;17;;;;;;96;;;;;;;;;55;;;;;28,3;;;;;;;;;;;;;;;;;;
12258;3099002;ORIHUELA;2023-06-28;18;;;;;;88;;;;;;;;;63;;;;;26,8;;;;;;;;;;;;;;;;;;
12259;3099002;ORIHUELA;2023-06-28;19;;;;;;79;;;;;;;;;71;;;;;25,5;;;;;;;;;;;;;;;;;;
12260;3099002;ORIHUELA;2023-06-28;20;;;;;;69;;;;;;;;;78;;;;;24,1;;;;;;;;;;;;;;;;;;
12261;3099002;ORIHUELA;2023-06-28;21;;;;;;53;;;;;;;;;82;;;;;23,1;;;;;;;;;;;;;;;;;;
12262;3099002;ORIHUELA;2023-06-28;22;;;;;;39;;;;;;;;;85;;;;;22,4;;;;;;;;;;;;;;;;;;
12263;3099002;ORIHUELA;2023-06-28;23;;;;;;36;;;;;;;;;87;;;;;21,8;;;;;;;;;;;;;;;;;;
12264;3099002;ORIHUELA;2023-06-29;0;;;;;;18;;;;;;;;;86;;;;;20,8;;;;;;;;;;;;;;;;;;
12265;3099002;ORIHUELA;2023-06-29;1;;;;;;12;;;;;;;;;89;;;;;19,8;;;;;;;;;;;;;;;;;;
12266;3099002;ORIHUELA;2023-06-29;2;;;;;;7;;;;;;;;;91;;;;;19,1;;;;;;;;;;;;;;;;;;
12267;3099002;ORIHUELA;2023-06-29;3;;;;;;10;;;;;;;;;91;;;;;18,6;;;;;;;;;;;;;;;;;;
12268;3099002;ORIHUELA;2023-06-29;4;;;;;;10;;;;;;;;;92;;;;;18,2;;;;;;;;;;;;;;;;;;
12269;3099002;ORIHUELA;2023-06-29;5;;;;;;9;;;;;;;;;92;;;;;18;;;;;;;;;;;;;;;;;;
12270;3099002;ORIHUELA;2023-06-29;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12271;3099002;ORIHUELA;2023-06-29;7;;;;;;31;;;;;;;;;81;;;;;23,5;;;;;;;;;;;;;;;;;;
12272;3099002;ORIHUELA;2023-06-29;8;;;;;;;;;;;;;;;69;;;;;25,9;;;;;;;;;;;;;;;;;;
12273;3099002;ORIHUELA;2023-06-29;9;;;;;;;;;;;;;;;67;;;;;26,8;;;;;;;;;;;;;;;;;;
12274;3099002;ORIHUELA;2023-06-29;10;;;;;;;;;;;;;;;61;;;;;28,3;;;;;;;;;;;;;;;;;;
12275;3099002;ORIHUELA;2023-06-29;11;;;;;;;;;;;;;;;56;;;;;28,9;;;;;;;;;;;;;;;;;;
12276;3099002;ORIHUELA;2023-06-29;12;;;;;;;;;;;;;;;53;;;;;30,3;;;;;;;;;;;;;;;;;;
12277;3099002;ORIHUELA;2023-06-29;13;;;;;;;;;;;;;;;50;;;;;31;;;;;;;;;;;;;;;;;;
12278;3099002;ORIHUELA;2023-06-29;14;;;;;;86;;;;;;;;;54;;;;;30,8;;;;;;;;;;;;;;;;;;
12279;3099002;ORIHUELA;2023-06-29;15;;;;;;85;;;;;;;;;49;;;;;31,1;;;;;;;;;;;;;;;;;;
12280;3099002;ORIHUELA;2023-06-29;16;;;;;;83;;;;;;;;;52;;;;;30,8;;;;;;;;;;;;;;;;;;
12281;3099002;ORIHUELA;2023-06-29;17;;;;;;88;;;;;;;;;51;;;;;30,4;;;;;;;;;;;;;;;;;;
12282;3099002;ORIHUELA;2023-06-29;18;;;;;;89;;;;;;;;;60;;;;;28,9;;;;;;;;;;;;;;;;;;
12283;3099002;ORIHUELA;2023-06-29;19;;;;;;85;;;;;;;;;69;;;;;27,3;;;;;;;;;;;;;;;;;;
12284;3099002;ORIHUELA;2023-06-29;20;;;;;;78;;;;;;;;;79;;;;;25,6;;;;;;;;;;;;;;;;;;
12285;3099002;ORIHUELA;2023-06-29;21;;;;;;65;;;;;;;;;85;;;;;24,5;;;;;;;;;;;;;;;;;;
12286;3099002;ORIHUELA;2023-06-29;22;;;;;;49;;;;;;;;;89;;;;;24;;;;;;;;;;;;;;;;;;
12287;3099002;ORIHUELA;2023-06-29;23;;;;;;50;;;;;;;;;87;;;;;24,4;;;;;;;;;;;;;;;;;;
12288;3099002;ORIHUELA;2023-06-30;0;;;;;;48;;;;;;;;;88;;;;;24;;;;;;;;;;;;;;;;;;
12289;3099002;ORIHUELA;2023-06-30;1;;;;;;61;;;;;;;;;86;;;;;24;;;;;;;;;;;;;;;;;;
12290;3099002;ORIHUELA;2023-06-30;2;;;;;;59;;;;;;;;;88;;;;;23,4;;;;;;;;;;;;;;;;;;
12291;3099002;ORIHUELA;2023-06-30;3;;;;;;52;;;;;;;;;89;;;;;23,1;;;;;;;;;;;;;;;;;;
12292;3099002;ORIHUELA;2023-06-30;4;;;;;;47;;;;;;;;;87;;;;;23,7;;;;;;;;;;;;;;;;;;
12293;3099002;ORIHUELA;2023-06-30;5;;;;;;82;;;;;;;;;82;;;;;24,5;;;;;;;;;;;;;;;;;;
12294;3099002;ORIHUELA;2023-06-30;6;;;;;;81;;;;;;;;;77;;;;;24,9;;;;;;;;;;;;;;;;;;
12295;3099002;ORIHUELA;2023-06-30;7;;;;;;75;;;;;;;;;74;;;;;25,3;;;;;;;;;;;;;;;;;;
12296;3099002;ORIHUELA;2023-06-30;8;;;;;;70;;;;;;;;;69;;;;;25,8;;;;;;;;;;;;;;;;;;
12297;3099002;ORIHUELA;2023-06-30;9;;;;;;83;;;;;;;;;70;;;;;26,1;;;;;;;;;;;;;;;;;;
12298;3099002;ORIHUELA;2023-06-30;10;;;;;;80;;;;;;;;;67;;;;;26,7;;;;;;;;;;;;;;;;;;
12299;3099002;ORIHUELA;2023-06-30;11;;;;;;84;;;;;;;;;60;;;;;27,6;;;;;;;;;;;;;;;;;;
12300;3099002;ORIHUELA;2023-06-30;12;;;;;;86;;;;;;;;;56;;;;;28,6;;;;;;;;;;;;;;;;;;
12301;3099002;ORIHUELA;2023-06-30;13;;;;;;92;;;;;;;;;53;;;;;29,3;;;;;;;;;;;;;;;;;;
12302;3099002;ORIHUELA;2023-06-30;14;;;;;;97;;;;;;;;;51;;;;;29;;;;;;;;;;;;;;;;;;
12303;3099002;ORIHUELA;2023-06-30;15;;;;;;97;;;;;;;;;51;;;;;28,8;;;;;;;;;;;;;;;;;;
12304;3099002;ORIHUELA;2023-06-30;16;;;;;;101;;;;;;;;;55;;;;;28,1;;;;;;;;;;;;;;;;;;
12305;3099002;ORIHUELA;2023-06-30;17;;;;;;90;;;;;;;;;61;;;;;27,2;;;;;;;;;;;;;;;;;;
12306;3099002;ORIHUELA;2023-06-30;18;;;;;;91;;;;;;;;;63;;;;;26,7;;;;;;;;;;;;;;;;;;
12307;3099002;ORIHUELA;2023-06-30;19;;;;;;88;;;;;;;;;70;;;;;25,4;;;;;;;;;;;;;;;;;;
12308;3099002;ORIHUELA;2023-06-30;20;;;;;;77;;;;;;;;;76;;;;;24,4;;;;;;;;;;;;;;;;;;
12309;3099002;ORIHUELA;2023-06-30;21;;;;;;74;;;;;;;;;80;;;;;23,7;;;;;;;;;;;;;;;;;;
12310;3099002;ORIHUELA;2023-06-30;22;;;;;;57;;;;;;;;;82;;;;;23,1;;;;;;;;;;;;;;;;;;
12311;3099002;ORIHUELA;2023-06-30;23;;;;;;46;;;;;;;;;84;;;;;22,7;;;;;;;;;;;;;;;;;;
13776;3099002;ORIHUELA;2023-07-01;0;;;;;;45;;;;;;;;;87;;;;;22,2;;;;;;;;;;;;;;;;;;
13777;3099002;ORIHUELA;2023-07-01;1;;;;;;46;;;;;;;;;84;;;;;22,9;;;;;;;;;;;;;;;;;;
13778;3099002;ORIHUELA;2023-07-01;2;;;;;;42;;;;;;;;;83;;;;;23,2;;;;;;;;;;;;;;;;;;
13779;3099002;ORIHUELA;2023-07-01;3;;;;;;36;;;;;;;;;80;;;;;23,3;;;;;;;;;;;;;;;;;;
13780;3099002;ORIHUELA;2023-07-01;4;;;;;;28;;;;;;;;;81;;;;;23,2;;;;;;;;;;;;;;;;;;
13781;3099002;ORIHUELA;2023-07-01;5;;;;;;16;;;;;;;;;87;;;;;22,1;;;;;;;;;;;;;;;;;;
13782;3099002;ORIHUELA;2023-07-01;6;;;;;;12;;;;;;;;;87;;;;;22,3;;;;;;;;;;;;;;;;;;
13783;3099002;ORIHUELA;2023-07-01;7;;;;;;32;;;;;;;;;70;;;;;25,5;;;;;;;;;;;;;;;;;;
13784;3099002;ORIHUELA;2023-07-01;8;;;;;;66;;;;;;;;;60;;;;;26,8;;;;;;;;;;;;;;;;;;
13785;3099002;ORIHUELA;2023-07-01;9;;;;;;84;;;;;;;;;54;;;;;27,9;;;;;;;;;;;;;;;;;;
13786;3099002;ORIHUELA;2023-07-01;10;;;;;;88;;;;;;;;;48;;;;;29,4;;;;;;;;;;;;;;;;;;
13787;3099002;ORIHUELA;2023-07-01;11;;;;;;94;;;;;;;;;50;;;;;29,6;;;;;;;;;;;;;;;;;;
13788;3099002;ORIHUELA;2023-07-01;12;;;;;;98;;;;;;;;;54;;;;;28,8;;;;;;;;;;;;;;;;;;
13789;3099002;ORIHUELA;2023-07-01;13;;;;;;100;;;;;;;;;51;;;;;29,6;;;;;;;;;;;;;;;;;;
13790;3099002;ORIHUELA;2023-07-01;14;;;;;;100;;;;;;;;;51;;;;;29,8;;;;;;;;;;;;;;;;;;
13791;3099002;ORIHUELA;2023-07-01;15;;;;;;99;;;;;;;;;50;;;;;29,9;;;;;;;;;;;;;;;;;;
13792;3099002;ORIHUELA;2023-07-01;16;;;;;;93;;;;;;;;;55;;;;;29,4;;;;;;;;;;;;;;;;;;
13793;3099002;ORIHUELA;2023-07-01;17;;;;;;89;;;;;;;;;62;;;;;28,3;;;;;;;;;;;;;;;;;;
13794;3099002;ORIHUELA;2023-07-01;18;;;;;;86;;;;;;;;;64;;;;;27,4;;;;;;;;;;;;;;;;;;
13795;3099002;ORIHUELA;2023-07-01;19;;;;;;83;;;;;;;;;69;;;;;26,2;;;;;;;;;;;;;;;;;;
13796;3099002;ORIHUELA;2023-07-01;20;;;;;;80;;;;;;;;;74;;;;;25,1;;;;;;;;;;;;;;;;;;
13797;3099002;ORIHUELA;2023-07-01;21;;;;;;62;;;;;;;;;80;;;;;24,1;;;;;;;;;;;;;;;;;;
13798;3099002;ORIHUELA;2023-07-01;22;;;;;;46;;;;;;;;;84;;;;;23,4;;;;;;;;;;;;;;;;;;
13799;3099002;ORIHUELA;2023-07-01;23;;;;;;27;;;;;;;;;86;;;;;22,7;;;;;;;;;;;;;;;;;;
13800;3099002;ORIHUELA;2023-07-02;0;;;;;;16;;;;;;;;;89;;;;;21,7;;;;;;;;;;;;;;;;;;
13801;3099002;ORIHUELA;2023-07-02;1;;;;;;12;;;;;;;;;92;;;;;21;;;;;;;;;;;;;;;;;;
13802;3099002;ORIHUELA;2023-07-02;2;;;;;;14;;;;;;;;;93;;;;;20,7;;;;;;;;;;;;;;;;;;
13803;3099002;ORIHUELA;2023-07-02;3;;;;;;11;;;;;;;;;95;;;;;20,2;;;;;;;;;;;;;;;;;;
13804;3099002;ORIHUELA;2023-07-02;4;;;;;;9;;;;;;;;;95;;;;;19,8;;;;;;;;;;;;;;;;;;
13805;3099002;ORIHUELA;2023-07-02;5;;;;;;15;;;;;;;;;96;;;;;20,1;;;;;;;;;;;;;;;;;;
13806;3099002;ORIHUELA;2023-07-02;6;;;;;;14;;;;;;;;;92;;;;;21,5;;;;;;;;;;;;;;;;;;
13807;3099002;ORIHUELA;2023-07-02;7;;;;;;32;;;;;;;;;79;;;;;24,4;;;;;;;;;;;;;;;;;;
13808;3099002;ORIHUELA;2023-07-02;8;;;;;;52;;;;;;;;;65;;;;;27,1;;;;;;;;;;;;;;;;;;
13809;3099002;ORIHUELA;2023-07-02;9;;;;;;62;;;;;;;;;52;;;;;29,6;;;;;;;;;;;;;;;;;;
13810;3099002;ORIHUELA;2023-07-02;10;;;;;;76;;;;;;;;;42;;;;;31,3;;;;;;;;;;;;;;;;;;
13811;3099002;ORIHUELA;2023-07-02;11;;;;;;87;;;;;;;;;55;;;;;29,3;;;;;;;;;;;;;;;;;;
13812;3099002;ORIHUELA;2023-07-02;12;;;;;;94;;;;;;;;;50;;;;;30,3;;;;;;;;;;;;;;;;;;
13813;3099002;ORIHUELA;2023-07-02;13;;;;;;85;;;;;;;;;48;;;;;30,7;;;;;;;;;;;;;;;;;;
13814;3099002;ORIHUELA;2023-07-02;14;;;;;;89;;;;;;;;;49;;;;;30,5;;;;;;;;;;;;;;;;;;
13815;3099002;ORIHUELA;2023-07-02;15;;;;;;88;;;;;;;;;47;;;;;30,1;;;;;;;;;;;;;;;;;;
13816;3099002;ORIHUELA;2023-07-02;16;;;;;;83;;;;;;;;;45;;;;;30;;;;;;;;;;;;;;;;;;
13817;3099002;ORIHUELA;2023-07-02;17;;;;;;80;;;;;;;;;42;;;;;29,6;;;;;;;;;;;;;;;;;;
13818;3099002;ORIHUELA;2023-07-02;18;;;;;;82;;;;;;;;;44;;;;;28,7;;;;;;;;;;;;;;;;;;
13819;3099002;ORIHUELA;2023-07-02;19;;;;;;78;;;;;;;;;46;;;;;27,6;;;;;;;;;;;;;;;;;;
13820;3099002;ORIHUELA;2023-07-02;20;;;;;;63;;;;;;;;;57;;;;;25,7;;;;;;;;;;;;;;;;;;
13821;3099002;ORIHUELA;2023-07-02;21;;;;;;44;;;;;;;;;65;;;;;24,5;;;;;;;;;;;;;;;;;;
13822;3099002;ORIHUELA;2023-07-02;22;;;;;;38;;;;;;;;;77;;;;;23,2;;;;;;;;;;;;;;;;;;
13823;3099002;ORIHUELA;2023-07-02;23;;;;;;29;;;;;;;;;81;;;;;22;;;;;;;;;;;;;;;;;;
13824;3099002;ORIHUELA;2023-07-03;0;;;;;;22;;;;;;;;;85;;;;;21,3;;;;;;;;;;;;;;;;;;
13825;3099002;ORIHUELA;2023-07-03;1;;;;;;23;;;;;;;;;88;;;;;20,8;;;;;;;;;;;;;;;;;;
13826;3099002;ORIHUELA;2023-07-03;2;;;;;;17;;;;;;;;;90;;;;;20,1;;;;;;;;;;;;;;;;;;
13827;3099002;ORIHUELA;2023-07-03;3;;;;;;12;;;;;;;;;91;;;;;19,8;;;;;;;;;;;;;;;;;;
13828;3099002;ORIHUELA;2023-07-03;4;;;;;;10;;;;;;;;;93;;;;;19,2;;;;;;;;;;;;;;;;;;
13829;3099002;ORIHUELA;2023-07-03;5;;;;;;7;;;;;;;;;94;;;;;18,9;;;;;;;;;;;;;;;;;;
13830;3099002;ORIHUELA;2023-07-03;6;;;;;;8;;;;;;;;;91;;;;;20,4;;;;;;;;;;;;;;;;;;
13831;3099002;ORIHUELA;2023-07-03;7;;;;;;16;;;;;;;;;76;;;;;23,9;;;;;;;;;;;;;;;;;;
13832;3099002;ORIHUELA;2023-07-03;8;;;;;;34;;;;;;;;;62;;;;;26,6;;;;;;;;;;;;;;;;;;
13833;3099002;ORIHUELA;2023-07-03;9;;;;;;52;;;;;;;;;53;;;;;28,9;;;;;;;;;;;;;;;;;;
13834;3099002;ORIHUELA;2023-07-03;10;;;;;;75;;;;;;;;;44;;;;;29,9;;;;;;;;;;;;;;;;;;
13835;3099002;ORIHUELA;2023-07-03;11;;;;;;81;;;;;;;;;40;;;;;30;;;;;;;;;;;;;;;;;;
13836;3099002;ORIHUELA;2023-07-03;12;;;;;;79;;;;;;;;;39;;;;;30,7;;;;;;;;;;;;;;;;;;
13837;3099002;ORIHUELA;2023-07-03;13;;;;;;78;;;;;;;;;43;;;;;30,6;;;;;;;;;;;;;;;;;;
13838;3099002;ORIHUELA;2023-07-03;14;;;;;;75;;;;;;;;;44;;;;;31;;;;;;;;;;;;;;;;;;
13839;3099002;ORIHUELA;2023-07-03;15;;;;;;72;;;;;;;;;47;;;;;30,9;;;;;;;;;;;;;;;;;;
13840;3099002;ORIHUELA;2023-07-03;16;;;;;;68;;;;;;;;;51;;;;;30,4;;;;;;;;;;;;;;;;;;
13841;3099002;ORIHUELA;2023-07-03;17;;;;;;68;;;;;;;;;55;;;;;29,5;;;;;;;;;;;;;;;;;;
13842;3099002;ORIHUELA;2023-07-03;18;;;;;;69;;;;;;;;;56;;;;;28,7;;;;;;;;;;;;;;;;;;
13843;3099002;ORIHUELA;2023-07-03;19;;;;;;68;;;;;;;;;63;;;;;27,4;;;;;;;;;;;;;;;;;;
13844;3099002;ORIHUELA;2023-07-03;20;;;;;;76;;;;;;;;;75;;;;;25,5;;;;;;;;;;;;;;;;;;
13845;3099002;ORIHUELA;2023-07-03;21;;;;;;66;;;;;;;;;83;;;;;24,4;;;;;;;;;;;;;;;;;;
13846;3099002;ORIHUELA;2023-07-03;22;;;;;;56;;;;;;;;;86;;;;;24,1;;;;;;;;;;;;;;;;;;
13847;3099002;ORIHUELA;2023-07-03;23;;;;;;49;;;;;;;;;87;;;;;24;;;;;;;;;;;;;;;;;;
13848;3099002;ORIHUELA;2023-07-04;0;;;;;;37;;;;;;;;;88;;;;;23,5;;;;;;;;;;;;;;;;;;
13849;3099002;ORIHUELA;2023-07-04;1;;;;;;31;;;;;;;;;87;;;;;23,4;;;;;;;;;;;;;;;;;;
13850;3099002;ORIHUELA;2023-07-04;2;;;;;;12;;;;;;;;;92;;;;;21,5;;;;;;;;;;;;;;;;;;
13851;3099002;ORIHUELA;2023-07-04;3;;;;;;9;;;;;;;;;94;;;;;20,9;;;;;;;;;;;;;;;;;;
13852;3099002;ORIHUELA;2023-07-04;4;;;;;;11;;;;;;;;;96;;;;;20,6;;;;;;;;;;;;;;;;;;
13853;3099002;ORIHUELA;2023-07-04;5;;;;;;12;;;;;;;;;96;;;;;20,7;;;;;;;;;;;;;;;;;;
13854;3099002;ORIHUELA;2023-07-04;6;;;;;;11;;;;;;;;;96;;;;;21,7;;;;;;;;;;;;;;;;;;
13855;3099002;ORIHUELA;2023-07-04;7;;;;;;20;;;;;;;;;82;;;;;24,5;;;;;;;;;;;;;;;;;;
13856;3099002;ORIHUELA;2023-07-04;8;;;;;;40;;;;;;;;;69;;;;;26,7;;;;;;;;;;;;;;;;;;
13857;3099002;ORIHUELA;2023-07-04;9;;;;;;51;;;;;;;;;53;;;;;29,6;;;;;;;;;;;;;;;;;;
13858;3099002;ORIHUELA;2023-07-04;10;;;;;;68;;;;;;;;;44;;;;;31,7;;;;;;;;;;;;;;;;;;
13859;3099002;ORIHUELA;2023-07-04;11;;;;;;82;;;;;;;;;39;;;;;33,2;;;;;;;;;;;;;;;;;;
13860;3099002;ORIHUELA;2023-07-04;12;;;;;;91;;;;;;;;;49;;;;;32,2;;;;;;;;;;;;;;;;;;
13861;3099002;ORIHUELA;2023-07-04;13;;;;;;89;;;;;;;;;49;;;;;32,4;;;;;;;;;;;;;;;;;;
13862;3099002;ORIHUELA;2023-07-04;14;;;;;;79;;;;;;;;;50;;;;;32,7;;;;;;;;;;;;;;;;;;
13863;3099002;ORIHUELA;2023-07-04;15;;;;;;82;;;;;;;;;49;;;;;33,3;;;;;;;;;;;;;;;;;;
13864;3099002;ORIHUELA;2023-07-04;16;;;;;;76;;;;;;;;;52;;;;;32,7;;;;;;;;;;;;;;;;;;
13865;3099002;ORIHUELA;2023-07-04;17;;;;;;72;;;;;;;;;57;;;;;31,5;;;;;;;;;;;;;;;;;;
13866;3099002;ORIHUELA;2023-07-04;18;;;;;;70;;;;;;;;;60;;;;;30,6;;;;;;;;;;;;;;;;;;
13867;3099002;ORIHUELA;2023-07-04;19;;;;;;77;;;;;;;;;61;;;;;29,2;;;;;;;;;;;;;;;;;;
13868;3099002;ORIHUELA;2023-07-04;20;;;;;;56;;;;;;;;;79;;;;;26,3;;;;;;;;;;;;;;;;;;
13869;3099002;ORIHUELA;2023-07-04;21;;;;;;49;;;;;;;;;85;;;;;25,2;;;;;;;;;;;;;;;;;;
13870;3099002;ORIHUELA;2023-07-04;22;;;;;;42;;;;;;;;;88;;;;;24,7;;;;;;;;;;;;;;;;;;
13871;3099002;ORIHUELA;2023-07-04;23;;;;;;35;;;;;;;;;89;;;;;24,4;;;;;;;;;;;;;;;;;;
13872;3099002;ORIHUELA;2023-07-05;0;;;;;;31;;;;;;;;;92;;;;;23,8;;;;;;;;;;;;;;;;;;
13873;3099002;ORIHUELA;2023-07-05;1;;;;;;33;;;;;;;;;92;;;;;23,9;;;;;;;;;;;;;;;;;;
13874;3099002;ORIHUELA;2023-07-05;2;;;;;;29;;;;;;;;;91;;;;;24;;;;;;;;;;;;;;;;;;
13875;3099002;ORIHUELA;2023-07-05;3;;;;;;17;;;;;;;;;93;;;;;23,1;;;;;;;;;;;;;;;;;;
13876;3099002;ORIHUELA;2023-07-05;4;;;;;;14;;;;;;;;;94;;;;;22,6;;;;;;;;;;;;;;;;;;
13877;3099002;ORIHUELA;2023-07-05;5;;;;;;9;;;;;;;;;94;;;;;22,4;;;;;;;;;;;;;;;;;;
13878;3099002;ORIHUELA;2023-07-05;6;;;;;;13;;;;;;;;;93;;;;;23,3;;;;;;;;;;;;;;;;;;
